0%,1696951310496
0%,1696951310496
0%,1696951311260
0%,1696951311260
0%,1696951312064
0%,1696951312064
0%,1696951312819
0%,1696951312819
0%,1696951313567
0%,1696951313567
0%,1696951314300
0%,1696951314300
0%,1696951315038
0%,1696951315038
0%,1696951315772
0%,1696951315772
0%,1696951316514
0%,1696951316514
0%,1696951317253
0%,1696951317253
0%,1696951317987
0%,1696951317987
0%,1696951318722
0%,1696951318722
0%,1696951319484
0%,1696951319484
0%,1696951320220
0%,1696951320220
0%,1696951320970
0%,1696951320970
0%,1696951321720
0%,1696951321720
0%,1696951322471
0%,1696951322471
0%,1696951323223
0%,1696951323223
0%,1696951323969
0%,1696951323969
0%,1696951324720
0%,1696951324720
0%,1696951325472
0%,1696951325472
0%,1696951326222
0%,1696951326222
0%,1696951326972
0%,1696951326972
0%,1696951327719
0%,1696951327719
0%,1696951328467
0%,1696951328467
0%,1696951329220
0%,1696951329220
0%,1696951329981
0%,1696951329981
0%,1696951330716
0%,1696951330716
0%,1696951331451
0%,1696951331451
0%,1696951332186
0%,1696951332186
0%,1696951332919
0%,1696951332919
0%,1696951333657
0%,1696951333657
0%,1696951334392
0%,1696951334392
0%,1696951335125
0%,1696951335125
0%,1696951335864
0%,1696951335864
0%,1696951336600
0%,1696951336600
0%,1696951337335
0%,1696951337335
0%,1696951338076
0%,1696951338076
0%,1696951338815
0%,1696951338815
0%,1696951339549
0%,1696951339549
0%,1696951340283
0%,1696951340283
0%,1696951341024
0%,1696951341024
0%,1696951341763
0%,1696951341763
0%,1696951342498
0%,1696951342498
0%,1696951343233
0%,1696951343233
0%,1696951343973
0%,1696951343973
0%,1696951344710
0%,1696951344710
3%,1696951345469
0%,1696951345469
0%,1696951346215
0%,1696951346215
1%,1696951346971
0%,1696951346971
1%,1696951347721
0%,1696951347721
0%,1696951348467
0%,1696951348467
1%,1696951349211
0%,1696951349211
1%,1696951349963
0%,1696951349963
1%,1696951350722
0%,1696951350722
0%,1696951351490
0%,1696951351490
1%,1696951352258
0%,1696951352258
0%,1696951353022
0%,1696951353022
0%,1696951353782
0%,1696951353782
1%,1696951354526
0%,1696951354526
0%,1696951355295
3%,1696951355295
0%,1696951356043
2%,1696951356043
0%,1696951356805
0%,1696951356805
0%,1696951357556
1%,1696951357556
0%,1696951358313
1%,1696951358313
0%,1696951359071
1%,1696951359071
0%,1696951359834
0%,1696951359834
0%,1696951360593
0%,1696951360593
0%,1696951361355
0%,1696951361355
0%,1696951362132
0%,1696951362132
0%,1696951362892
1%,1696951362892
0%,1696951363677
0%,1696951363677
0%,1696951364431
0%,1696951364431
0%,1696951365192
0%,1696951365192
0%,1696951365952
0%,1696951365952
0%,1696951366709
0%,1696951366709
0%,1696951367456
0%,1696951367456
0%,1696951368209
0%,1696951368209
0%,1696951368958
0%,1696951368958
0%,1696951369710
0%,1696951369710
0%,1696951370455
0%,1696951370455
0%,1696951371210
0%,1696951371210
0%,1696951371960
0%,1696951371960
0%,1696951372708
0%,1696951372708
0%,1696951373465
0%,1696951373465
0%,1696951374217
0%,1696951374217
0%,1696951374969
0%,1696951374969
0%,1696951375726
0%,1696951375726
0%,1696951376475
0%,1696951376475
0%,1696951377227
0%,1696951377227
0%,1696951377991
0%,1696951377991
0%,1696951378731
0%,1696951378731
0%,1696951379467
0%,1696951379467
0%,1696951380204
0%,1696951380204
0%,1696951380945
0%,1696951380945
0%,1696951381686
0%,1696951381686
0%,1696951382420
0%,1696951382420
0%,1696951383161
0%,1696951383161
0%,1696951383896
0%,1696951383896
0%,1696951384631
0%,1696951384631
0%,1696951385367
0%,1696951385367
0%,1696951386102
0%,1696951386102
0%,1696951386845
0%,1696951386845
0%,1696951387579
0%,1696951387579
0%,1696951388314
0%,1696951388314
0%,1696951389050
0%,1696951389050
0%,1696951389786
0%,1696951389786
0%,1696951390522
0%,1696951390522
0%,1696951391261
0%,1696951391261
0%,1696951391998
0%,1696951391998
0%,1696951392734
0%,1696951392734
0%,1696951393472
0%,1696951393472
0%,1696951394234
0%,1696951394234
0%,1696951394969
0%,1696951394969
0%,1696951395709
0%,1696951395709
0%,1696951396446
0%,1696951396446
0%,1696951397184
0%,1696951397184
0%,1696951397924
0%,1696951397924
0%,1696951398660
0%,1696951398660
0%,1696951399398
0%,1696951399398
0%,1696951400135
0%,1696951400135
0%,1696951400869
0%,1696951400869
0%,1696951401604
0%,1696951401604
0%,1696951402343
0%,1696951402343
0%,1696951403082
0%,1696951403082
0%,1696951403839
1%,1696951403839
0%,1696951404606
0%,1696951404606
0%,1696951405359
1%,1696951405359
0%,1696951406117
1%,1696951406117
16%,1696951406878
17%,1696951406878
78%,1696951407642
69%,1696951407642
93%,1696951408518
91%,1696951408518
92%,1696951409623
90%,1696951409623
90%,1696951410780
88%,1696951410780
90%,1696951411949
92%,1696951411949
89%,1696951413137
90%,1696951413137
90%,1696951414342
87%,1696951414342
80%,1696951415545
86%,1696951415545
90%,1696951416541
92%,1696951416541
81%,1696951417698
91%,1696951417698
82%,1696951418880
90%,1696951418880
91%,1696951420069
90%,1696951420069
91%,1696951421237
91%,1696951421237
89%,1696951422424
90%,1696951422424
69%,1696951423473
95%,1696951423473
92%,1696951424400
90%,1696951424400
90%,1696951425574
91%,1696951425574
93%,1696951426753
91%,1696951426753
90%,1696951427952
92%,1696951427952
90%,1696951429144
92%,1696951429144
89%,1696951430333
89%,1696951430333
0%,1696951431432
0%,1696951431432
0%,1696951432205
0%,1696951432205
