0%,1687339267471
0%,1687339268020
0%,1687339268558
0%,1687339269106
0%,1687339269647
0%,1687339270192
0%,1687339270800
0%,1687339271336
0%,1687339271871
0%,1687339272408
0%,1687339272944
0%,1687339273483
0%,1687339274025
0%,1687339274565
0%,1687339275102
0%,1687339275641
0%,1687339276180
0%,1687339276722
0%,1687339277264
0%,1687339277805
0%,1687339278346
0%,1687339278887
0%,1687339279427
0%,1687339279966
0%,1687339280506
0%,1687339281045
0%,1687339281587
0%,1687339282126
0%,1687339282666
0%,1687339283206
0%,1687339283745
0%,1687339284284
0%,1687339284823
0%,1687339285362
0%,1687339285903
0%,1687339286442
0%,1687339286982
0%,1687339287521
0%,1687339288061
0%,1687339288600
0%,1687339289138
0%,1687339289674
0%,1687339290215
0%,1687339290750
0%,1687339291289
0%,1687339291828
0%,1687339292370
0%,1687339292905
0%,1687339293444
0%,1687339293982
0%,1687339294520
0%,1687339295057
0%,1687339295599
0%,1687339296137
0%,1687339296674
0%,1687339297211
0%,1687339297749
0%,1687339298289
0%,1687339298829
0%,1687339299368
0%,1687339299906
0%,1687339300443
0%,1687339300984
0%,1687339301518
0%,1687339302056
0%,1687339302597
0%,1687339303134
0%,1687339303669
0%,1687339304207
0%,1687339304745
0%,1687339305284
0%,1687339305824
0%,1687339306364
0%,1687339306900
0%,1687339307437
0%,1687339307975
0%,1687339308515
0%,1687339309056
0%,1687339309591
0%,1687339310129
0%,1687339310668
0%,1687339311207
0%,1687339311746
0%,1687339312285
0%,1687339312822
0%,1687339313362
0%,1687339313901
0%,1687339314438
0%,1687339314978
0%,1687339315516
0%,1687339316054
0%,1687339316595
0%,1687339317134
0%,1687339317674
0%,1687339318214
0%,1687339318751
0%,1687339319293
0%,1687339319833
0%,1687339320374
0%,1687339320913
0%,1687339321451
0%,1687339321990
0%,1687339322531
0%,1687339323072
0%,1687339323610
0%,1687339324145
0%,1687339324680
0%,1687339325217
0%,1687339325755
0%,1687339326290
0%,1687339326830
0%,1687339327365
0%,1687339327902
0%,1687339328440
0%,1687339328978
0%,1687339329516
0%,1687339330053
0%,1687339330592
0%,1687339331131
0%,1687339331671
0%,1687339332208
0%,1687339332747
0%,1687339333285
0%,1687339333820
0%,1687339334363
0%,1687339334901
0%,1687339335444
0%,1687339335983
0%,1687339336523
0%,1687339337060
0%,1687339337597
0%,1687339338135
0%,1687339338674
0%,1687339339205
0%,1687339339745
0%,1687339340284
0%,1687339340823
0%,1687339341363
0%,1687339341901
0%,1687339342440
0%,1687339342977
0%,1687339343518
0%,1687339344055
0%,1687339344593
0%,1687339345133
0%,1687339345672
0%,1687339346211
0%,1687339346754
0%,1687339347292
0%,1687339347833
0%,1687339348372
0%,1687339348911
0%,1687339349452
0%,1687339349989
0%,1687339350528
0%,1687339351066
0%,1687339351606
0%,1687339352145
0%,1687339352683
0%,1687339353221
0%,1687339353756
0%,1687339354296
0%,1687339354835
0%,1687339355372
0%,1687339355911
0%,1687339356451
0%,1687339356988
0%,1687339357526
0%,1687339358063
0%,1687339358602
0%,1687339359140
0%,1687339359683
0%,1687339360222
0%,1687339360762
0%,1687339361300
0%,1687339361840
0%,1687339362378
0%,1687339362919
0%,1687339363462
0%,1687339364001
0%,1687339364537
0%,1687339365075
0%,1687339365615
0%,1687339366156
0%,1687339366695
0%,1687339367234
0%,1687339367771
0%,1687339368312
0%,1687339368853
0%,1687339369392
0%,1687339369931
0%,1687339370470
0%,1687339371009
0%,1687339371551
0%,1687339372092
0%,1687339372629
0%,1687339373167
0%,1687339373706
0%,1687339374245
0%,1687339374784
0%,1687339375322
5%,1687339375860
5%,1687339376398
3%,1687339376940
3%,1687339377480
