0%,1696986393495
0%,1696986393495
0%,1696986394442
0%,1696986394442
0%,1696986395257
0%,1696986395257
0%,1696986395984
0%,1696986395984
0%,1696986396716
0%,1696986396716
0%,1696986397448
0%,1696986397448
0%,1696986398183
0%,1696986398183
0%,1696986398917
0%,1696986398917
0%,1696986399650
0%,1696986399650
0%,1696986400382
0%,1696986400382
0%,1696986401113
0%,1696986401113
0%,1696986401840
0%,1696986401840
0%,1696986402569
0%,1696986402569
0%,1696986403304
0%,1696986403304
0%,1696986404052
0%,1696986404052
0%,1696986404794
0%,1696986404794
0%,1696986405536
0%,1696986405536
0%,1696986406271
0%,1696986406271
0%,1696986407009
0%,1696986407009
0%,1696986407744
0%,1696986407744
0%,1696986408478
0%,1696986408478
0%,1696986409215
0%,1696986409215
0%,1696986409963
0%,1696986409963
0%,1696986410698
0%,1696986410698
0%,1696986411435
0%,1696986411435
0%,1696986412171
0%,1696986412171
0%,1696986412919
0%,1696986412919
0%,1696986413671
0%,1696986413671
0%,1696986414424
0%,1696986414424
0%,1696986415172
0%,1696986415172
0%,1696986415928
0%,1696986415928
0%,1696986416667
0%,1696986416667
0%,1696986417406
0%,1696986417406
0%,1696986418140
0%,1696986418140
0%,1696986418878
0%,1696986418878
0%,1696986419613
0%,1696986419613
0%,1696986420352
0%,1696986420352
0%,1696986421091
0%,1696986421091
0%,1696986421831
0%,1696986421831
0%,1696986422566
0%,1696986422566
0%,1696986423302
0%,1696986423302
0%,1696986424035
0%,1696986424035
0%,1696986424768
0%,1696986424768
0%,1696986425512
0%,1696986425512
0%,1696986426248
0%,1696986426248
0%,1696986426987
0%,1696986426987
0%,1696986427722
0%,1696986427722
0%,1696986428470
0%,1696986428470
0%,1696986429211
0%,1696986429211
4%,1696986429961
0%,1696986429961
1%,1696986430712
0%,1696986430712
0%,1696986431466
0%,1696986431466
1%,1696986432207
0%,1696986432207
2%,1696986432949
0%,1696986432949
1%,1696986433691
0%,1696986433691
0%,1696986434434
0%,1696986434434
1%,1696986435176
0%,1696986435176
1%,1696986435928
0%,1696986435928
1%,1696986436682
0%,1696986436682
0%,1696986437427
0%,1696986437427
0%,1696986438168
0%,1696986438168
0%,1696986438933
0%,1696986438933
0%,1696986439680
0%,1696986439680
0%,1696986440456
0%,1696986440456
0%,1696986441204
0%,1696986441204
0%,1696986441952
0%,1696986441952
0%,1696986442702
0%,1696986442702
0%,1696986443442
0%,1696986443442
0%,1696986444184
0%,1696986444184
0%,1696986444935
0%,1696986444935
0%,1696986445673
0%,1696986445673
0%,1696986446419
0%,1696986446419
0%,1696986447158
0%,1696986447158
0%,1696986447902
0%,1696986447902
0%,1696986448640
0%,1696986448640
0%,1696986449386
0%,1696986449386
0%,1696986450136
0%,1696986450136
0%,1696986450882
0%,1696986450882
0%,1696986451621
0%,1696986451621
0%,1696986452360
0%,1696986452360
0%,1696986453099
0%,1696986453099
0%,1696986453838
0%,1696986453838
0%,1696986454578
0%,1696986454578
0%,1696986455324
0%,1696986455324
0%,1696986456059
0%,1696986456059
0%,1696986456794
0%,1696986456794
0%,1696986457527
0%,1696986457527
0%,1696986458261
0%,1696986458261
0%,1696986458997
0%,1696986458997
0%,1696986459735
0%,1696986459735
0%,1696986460471
0%,1696986460471
0%,1696986461211
0%,1696986461211
0%,1696986461947
0%,1696986461947
0%,1696986462684
0%,1696986462684
0%,1696986463422
0%,1696986463422
0%,1696986464156
0%,1696986464156
0%,1696986464895
0%,1696986464895
0%,1696986465634
0%,1696986465634
0%,1696986466375
0%,1696986466375
0%,1696986467111
0%,1696986467111
0%,1696986467850
0%,1696986467850
0%,1696986468584
0%,1696986468584
0%,1696986469324
0%,1696986469324
0%,1696986470059
0%,1696986470059
0%,1696986470795
0%,1696986470795
0%,1696986471528
0%,1696986471528
0%,1696986472268
0%,1696986472268
0%,1696986473002
0%,1696986473002
0%,1696986473743
0%,1696986473743
0%,1696986474478
0%,1696986474478
0%,1696986475212
0%,1696986475212
0%,1696986475958
0%,1696986475958
0%,1696986476698
0%,1696986476698
0%,1696986477439
0%,1696986477439
0%,1696986478178
0%,1696986478178
0%,1696986478918
0%,1696986478918
0%,1696986479650
0%,1696986479650
0%,1696986480384
0%,1696986480384
3%,1696986481131
0%,1696986481131
37%,1696986481953
0%,1696986481953
96%,1696986482879
0%,1696986482879
96%,1696986483843
0%,1696986483843
98%,1696986484800
0%,1696986484800
98%,1696986485765
0%,1696986485765
98%,1696986486725
0%,1696986486725
99%,1696986487690
0%,1696986487690
98%,1696986488641
0%,1696986488641
98%,1696986489608
0%,1696986489608
96%,1696986490588
0%,1696986490588
99%,1696986491529
0%,1696986491529
98%,1696986492526
0%,1696986492526
98%,1696986493509
0%,1696986493509
98%,1696986494468
0%,1696986494468
98%,1696986495432
0%,1696986495432
96%,1696986496402
0%,1696986496402
96%,1696986497369
0%,1696986497369
97%,1696986498313
0%,1696986498313
99%,1696986499278
0%,1696986499278
98%,1696986500277
0%,1696986500277
98%,1696986501242
0%,1696986501242
98%,1696986502221
0%,1696986502221
98%,1696986503188
0%,1696986503188
98%,1696986504132
0%,1696986504132
99%,1696986505115
0%,1696986505115
98%,1696986506073
0%,1696986506073
99%,1696986507035
0%,1696986507035
98%,1696986508017
0%,1696986508017
98%,1696986509001
0%,1696986509001
97%,1696986509979
0%,1696986509979
98%,1696986510951
0%,1696986510951
99%,1696986511930
0%,1696986511930
98%,1696986512901
0%,1696986512901
97%,1696986513868
0%,1696986513868
94%,1696986514839
0%,1696986514839
96%,1696986515780
0%,1696986515780
96%,1696986516739
0%,1696986516739
99%,1696986517691
0%,1696986517691
99%,1696986518667
0%,1696986518667
99%,1696986519637
0%,1696986519637
98%,1696986520604
0%,1696986520604
99%,1696986521562
0%,1696986521562
99%,1696986522532
0%,1696986522532
99%,1696986523511
0%,1696986523511
99%,1696986524483
0%,1696986524483
96%,1696986525452
0%,1696986525452
96%,1696986526414
0%,1696986526414
96%,1696986527355
0%,1696986527355
98%,1696986528307
0%,1696986528307
98%,1696986529259
0%,1696986529259
59%,1696986530221
0%,1696986530221
27%,1696986531013
0%,1696986531013
