1290714,100.0 ,1696986077351
1290714,100.0 ,1696986077608
1290714,7900 ,1696986078086
1290714,7800 ,1696986078338
1290714,7859 ,1696986078813
1290714,7853 ,1696986079033
1290714,205.9 ,1696986079533
1290714,200.0 ,1696986079740
1290714,205.9 ,1696986080243
1290714,205.9 ,1696986080453
1290714,188.9 ,1696986080959
1290714,218.8 ,1696986081160
1290714,205.9 ,1696986081671
1290714,200.0 ,1696986081870
1290714,183.3 ,1696986082379
1290714,205.9 ,1696986082576
1290714,194.1 ,1696986083084
1290714,205.9 ,1696986083284
1290714,152.9 ,1696986083795
1290714,1259 ,1696986083991
1290714,1141 ,1696986084503
1290714,1182 ,1696986084698
1290714,1494 ,1696986085208
1290714,1535 ,1696986085405
1290714,1388 ,1696986085913
1290714,3118 ,1696986086111
1290714,188.9 ,1696986086618
1290714,200.0 ,1696986086816
1290714,200.0 ,1696986087326
1290714,200.0 ,1696986087521
1290714,205.9 ,1696986088033
1290714,194.4 ,1696986088230
1290714,588.2 ,1696986088746
1290714,617.6 ,1696986088955
1290714,611.8 ,1696986089458
1290714,572.2 ,1696986089669
1290714,676.5 ,1696986090165
1290714,629.4 ,1696986090382
1290714,461.1 ,1696986090878
1290714,564.7 ,1696986091103
1290714,94.1 ,1696986091591
1290714,111.8 ,1696986091810
1290714,100.0 ,1696986092296
1290714,100.0 ,1696986092519
1290714,100.0 ,1696986093003
1290714,100.0 ,1696986093222
1290714,105.9 ,1696986093707
1290714,105.9 ,1696986093930
1290714,100.0 ,1696986094415
1290714,100.0 ,1696986094638
1290714,100.0 ,1696986095123
1290714,100.0 ,1696986095344
1290714,100.0 ,1696986095832
1290714,100.0 ,1696986096052
1290714,105.9 ,1696986096536
1290714,94.4 ,1696986096758
1290714,100.0 ,1696986097242
1290714,100.0 ,1696986097469
1290714,100.0 ,1696986097949
1290714,100.0 ,1696986098174
1290714,100.0 ,1696986098654
1290714,100.0 ,1696986098878
1290714,100.0 ,1696986099365
1290714,89.5 ,1696986099587
1290714,100.0 ,1696986100071
1290714,94.4 ,1696986100308
1290714,100.0 ,1696986100779
1290714,94.1 ,1696986101018
1290714,100.0 ,1696986101482
1290714,94.1 ,1696986101721
1290714,105.9 ,1696986102190
1290714,100.0 ,1696986102427
1290714,100.0 ,1696986102899
1290714,100.0 ,1696986103130
1290714,100.0 ,1696986103604
1290714,100.0 ,1696986103833
1290714,112.5 ,1696986104310
1290714,94.1 ,1696986104542
1290714,105.9 ,1696986105018
1290714,100.0 ,1696986105245
1290714,105.9 ,1696986105723
1290714,100.0 ,1696986105954
1290714,100.0 ,1696986106431
1290714,106.2 ,1696986106662
1290714,100.0 ,1696986107138
1290714,100.0 ,1696986107366
1290714,11.8 ,1696986107839
1290714,23.5 ,1696986108072
1290714,41.2 ,1696986108548
1290714,33.3 ,1696986108780
1290714,68.8 ,1696986109251
1290714,23.5 ,1696986109487
1290714,55.6 ,1696986109954
1290714,29.4 ,1696986110194
1290714,47.1 ,1696986110670
1290714,17.6 ,1696986110905
1290714,27.8 ,1696986111379
1290714,0.0 ,1696986111612
1290714,0.0 ,1696986112086
1290714,23.5 ,1696986112320
1290714,11.8 ,1696986112791
1290714,47.1 ,1696986113027
1290714,38.9 ,1696986113499
1290714,58.8 ,1696986113736
1290714,35.3 ,1696986114208
1290714,52.9 ,1696986114443
1290714,35.3 ,1696986114915
1290714,52.9 ,1696986115150
1290714,23.5 ,1696986115624
1290714,33.3 ,1696986115859
1290714,82.4 ,1696986116331
1290714,105.9 ,1696986116567
1290714,100.0 ,1696986117038
1290714,100.0 ,1696986117274
1290714,100.0 ,1696986117746
1290714,58.8 ,1696986117981
1290714,100.0 ,1696986118452
1290714,105.9 ,1696986118687
1290714,94.1 ,1696986119161
1290714,100.0 ,1696986119395
1290714,94.4 ,1696986119867
1290714,100.0 ,1696986120103
1290714,100.0 ,1696986120578
1290714,105.9 ,1696986120810
1290714,100.0 ,1696986121286
1290714,100.0 ,1696986121517
1290714,100.0 ,1696986121995
1290714,100.0 ,1696986122227
1290714,100.0 ,1696986122703
1290714,100.0 ,1696986122935
1290714,100.0 ,1696986123410
1290714,100.0 ,1696986123642
1290714,105.9 ,1696986124119
1290714,100.0 ,1696986124348
1290714,94.4 ,1696986124828
1290714,100.0 ,1696986125056
1290714,100.0 ,1696986125539
1290714,100.0 ,1696986125763
1290714,100.0 ,1696986126250
1290714,100.0 ,1696986126473
1290714,100.0 ,1696986126958
1290714,100.0 ,1696986127178
1290714,100.0 ,1696986127663
1290714,105.9 ,1696986127887
1290714,106.2 ,1696986128371
1290714,105.9 ,1696986128594
1290714,105.9 ,1696986129075
1290714,105.9 ,1696986129302
1290714,100.0 ,1696986129782
1290714,105.9 ,1696986130015
1290714,94.1 ,1696986130486
1290714,100.0 ,1696986130724
1290714,100.0 ,1696986131192
1290714,100.0 ,1696986131430
1290714,94.1 ,1696986131898
1290714,100.0 ,1696986132135
1290714,100.0 ,1696986132603
1290714,100.0 ,1696986132842
1290714,100.0 ,1696986133312
1290714,105.9 ,1696986133549
1290714,106.2 ,1696986134020
1290714,105.9 ,1696986134255
1290714,100.0 ,1696986134723
1290714,100.0 ,1696986134962
1290714,105.9 ,1696986135431
1290714,100.0 ,1696986135671
1290714,105.9 ,1696986136144
1290714,94.1 ,1696986136375
1290714,100.0 ,1696986136859
1290714,105.9 ,1696986137080
1290714,100.0 ,1696986137563
1290714,100.0 ,1696986137785
1290714,100.0 ,1696986138271
1290714,94.4 ,1696986138489
1290714,94.4 ,1696986138979
1290714,105.9 ,1696986139199
1290714,100.0 ,1696986139686
1290714,100.0 ,1696986139904
1290714,100.0 ,1696986140394
1290714,100.0 ,1696986140611
1290714,100.0 ,1696986141099
1290714,106.2 ,1696986141318
1290714,105.9 ,1696986141808
1290714,100.0 ,1696986142027
1290714,100.0 ,1696986142522
1290714,105.9 ,1696986142735
1290714,100.0 ,1696986143231
1290714,105.9 ,1696986143447
1290714,94.7 ,1696986143939
1290714,100.0 ,1696986144154
1290714,105.9 ,1696986144662
1290714,112.5 ,1696986144860
1290714,100.0 ,1696986145373
1290714,100.0 ,1696986145565
1290714,100.0 ,1696986146082
1290714,100.0 ,1696986146275
1290714,106.2 ,1696986146790
1290714,100.0 ,1696986146983
1290714,100.0 ,1696986147494
1290714,100.0 ,1696986147693
1290714,100.0 ,1696986148200
1290714,105.9 ,1696986148400
1290714,105.9 ,1696986148907
1290714,94.1 ,1696986149110
1290714,105.9 ,1696986149615
1290714,100.0 ,1696986149813
1290714,100.0 ,1696986150323
1290714,100.0 ,1696986150523
1290714,100.0 ,1696986151030
1290714,100.0 ,1696986151231
1290714,100.0 ,1696986151736
1290714,105.9 ,1696986151938
1290714,100.0 ,1696986152443
1290714,105.9 ,1696986152642
1290714,106.2 ,1696986153150
1290714,105.9 ,1696986153352
1290714,100.0 ,1696986153856
1290714,112.5 ,1696986154060
1290714,100.0 ,1696986154560
1290714,100.0 ,1696986154764
1290714,100.0 ,1696986155268
1290714,100.0 ,1696986155468
1290714,100.0 ,1696986155975
1290714,100.0 ,1696986156175
1290714,100.0 ,1696986156679
1290714,105.9 ,1696986156882
1290714,100.0 ,1696986157386
1290714,100.0 ,1696986157587
1290714,100.0 ,1696986158094
1290714,35.3 ,1696986158295
1290714,229.4 ,1696986158802
1290714,164.7 ,1696986159000
1290714,88.2 ,1696986159509
1290714,388.2 ,1696986159713
1290714,329.4 ,1696986160220
1290714,394.1 ,1696986160422
1290714,338.9 ,1696986160930
1290714,411.8 ,1696986161130
1290714,400.0 ,1696986161636
1290714,388.2 ,1696986161844
1290714,405.9 ,1696986162343
1290714,370.6 ,1696986162550
1290714,411.8 ,1696986163054
1290714,417.6 ,1696986163253
1290714,376.5 ,1696986163763
1290714,382.4 ,1696986163958
1290714,394.1 ,1696986164472
1290714,388.2 ,1696986164665
1290714,411.8 ,1696986165186
1290714,400.0 ,1696986165370
1290714,364.7 ,1696986165892
1290714,405.9 ,1696986166082
1290714,370.6 ,1696986166603
1290714,372.2 ,1696986166800
1290714,358.8 ,1696986167310
1290714,376.5 ,1696986167507
1290714,361.1 ,1696986168020
1290714,376.5 ,1696986168215
1290714,417.6 ,1696986168730
1290714,411.8 ,1696986168922
1290714,200.0 ,1696986169440
1290714,252.9 ,1696986169626
1290714,388.2 ,1696986170147
1290714,376.5 ,1696986170336
1290714,417.6 ,1696986170854
1290714,411.8 ,1696986171043
1290714,382.4 ,1696986171562
1290714,393.8 ,1696986171751
1290714,400.0 ,1696986172271
1290714,411.8 ,1696986172455
1290714,361.1 ,1696986172978
1290714,388.2 ,1696986173164
1290714,355.6 ,1696986173689
1290714,405.9 ,1696986173871
1290714,656.2 ,1696986174400
1290714,376.5 ,1696986174579
1290714,382.4 ,1696986175108
1290714,417.6 ,1696986175283
1290714,429.4 ,1696986175817
1290714,376.5 ,1696986175992
1290714,388.9 ,1696986176529
1290714,437.5 ,1696986176700
1290714,394.1 ,1696986177238
1290714,400.0 ,1696986177407
1290714,376.5 ,1696986177943
1290714,405.9 ,1696986178115
1290714,400.0 ,1696986178647
1290714,382.4 ,1696986178823
1290714,388.9 ,1696986179358
1290714,405.9 ,1696986179530
1290714,377.8 ,1696986180070
1290714,361.1 ,1696986180238
1290714,366.7 ,1696986180777
1290714,394.4 ,1696986180948
1290714,376.5 ,1696986181488
1290714,417.6 ,1696986181660
1290714,423.5 ,1696986182195
1290714,382.4 ,1696986182370
1290714,388.2 ,1696986182903
1290714,400.0 ,1696986183078
1290714,411.8 ,1696986183613
1290714,382.4 ,1696986183786
