0%,1688086453901
0%,1688086454462
0%,1688086455008
0%,1688086455570
0%,1688086456116
0%,1688086456651
0%,1688086457186
0%,1688086457721
0%,1688086458253
0%,1688086458790
0%,1688086459341
0%,1688086459880
0%,1688086460417
0%,1688086460956
0%,1688086461494
0%,1688086462032
0%,1688086462571
0%,1688086463110
0%,1688086463648
0%,1688086464186
0%,1688086464725
0%,1688086465262
0%,1688086465812
0%,1688086466350
0%,1688086466888
0%,1688086467427
0%,1688086467966
0%,1688086468501
0%,1688086469064
0%,1688086469602
0%,1688086470142
0%,1688086470680
0%,1688086471219
0%,1688086471757
0%,1688086472296
0%,1688086472834
0%,1688086473372
0%,1688086473911
0%,1688086474450
0%,1688086474989
0%,1688086475527
0%,1688086476066
0%,1688086476604
0%,1688086477142
0%,1688086477681
0%,1688086478220
0%,1688086478759
0%,1688086479296
0%,1688086479839
0%,1688086480373
0%,1688086480914
0%,1688086481459
0%,1688086481996
0%,1688086482531
0%,1688086483073
0%,1688086483609
0%,1688086484147
0%,1688086484688
0%,1688086485224
0%,1688086485763
0%,1688086486299
0%,1688086486838
0%,1688086487376
0%,1688086487913
0%,1688086488451
0%,1688086488988
0%,1688086489526
0%,1688086490063
0%,1688086490605
0%,1688086491147
0%,1688086491685
0%,1688086492223
0%,1688086492760
0%,1688086493295
0%,1688086493833
0%,1688086494370
0%,1688086494906
0%,1688086495443
0%,1688086495981
0%,1688086496518
0%,1688086497057
0%,1688086497595
0%,1688086498132
0%,1688086498670
0%,1688086499208
0%,1688086499746
0%,1688086500283
0%,1688086500821
0%,1688086501358
0%,1688086501895
0%,1688086502433
0%,1688086502971
0%,1688086503508
0%,1688086504046
0%,1688086504583
0%,1688086505122
0%,1688086505658
0%,1688086506197
0%,1688086506734
0%,1688086507272
0%,1688086507810
0%,1688086508347
0%,1688086508885
0%,1688086509422
0%,1688086509959
0%,1688086510496
0%,1688086511034
0%,1688086511573
0%,1688086512110
0%,1688086512647
0%,1688086513185
0%,1688086513723
0%,1688086514261
0%,1688086514799
0%,1688086515338
0%,1688086515876
0%,1688086516414
0%,1688086516953
0%,1688086517491
0%,1688086518029
0%,1688086518567
0%,1688086519110
0%,1688086519648
0%,1688086520186
0%,1688086520722
0%,1688086521260
0%,1688086521798
0%,1688086522336
0%,1688086522874
0%,1688086523412
0%,1688086523950
0%,1688086524488
0%,1688086525026
0%,1688086525564
0%,1688086526101
0%,1688086526640
0%,1688086527178
0%,1688086527716
0%,1688086528254
0%,1688086528792
0%,1688086529330
0%,1688086529867
0%,1688086530406
0%,1688086530945
0%,1688086531484
0%,1688086532022
0%,1688086532561
0%,1688086533099
0%,1688086533637
0%,1688086534174
0%,1688086534713
0%,1688086535251
0%,1688086535788
0%,1688086536326
0%,1688086536864
0%,1688086537402
0%,1688086537939
0%,1688086538476
0%,1688086539013
0%,1688086539551
0%,1688086540089
0%,1688086540629
0%,1688086541171
0%,1688086541708
0%,1688086542247
0%,1688086542789
0%,1688086543325
0%,1688086543860
0%,1688086544394
0%,1688086544931
0%,1688086545467
0%,1688086546005
0%,1688086546542
0%,1688086547080
0%,1688086547622
0%,1688086548164
0%,1688086548707
0%,1688086549242
0%,1688086549781
0%,1688086550319
0%,1688086550856
0%,1688086551391
0%,1688086551929
0%,1688086552467
0%,1688086553004
0%,1688086553542
0%,1688086554082
0%,1688086554620
0%,1688086555158
0%,1688086555695
0%,1688086556233
0%,1688086556771
0%,1688086557309
0%,1688086557847
0%,1688086558385
0%,1688086558923
0%,1688086559461
0%,1688086559998
0%,1688086560538
0%,1688086561076
0%,1688086561614
0%,1688086562152
0%,1688086562690
0%,1688086563229
0%,1688086563766
0%,1688086564303
0%,1688086564841
0%,1688086565379
0%,1688086565917
0%,1688086566455
0%,1688086566992
0%,1688086567530
0%,1688086568069
0%,1688086568606
0%,1688086569144
0%,1688086569682
0%,1688086570220
0%,1688086570758
0%,1688086571297
0%,1688086571835
0%,1688086572372
0%,1688086572910
0%,1688086573449
0%,1688086573987
0%,1688086574524
0%,1688086575062
0%,1688086575602
0%,1688086576139
0%,1688086576677
0%,1688086577214
0%,1688086577753
0%,1688086578291
0%,1688086578829
0%,1688086579367
0%,1688086579904
0%,1688086580443
1%,1688086580981
1%,1688086581514
5%,1688086582051
5%,1688086582588
2%,1688086583126
2%,1688086583663
0%,1688086584200
0%,1688086584737
0%,1688086585275
0%,1688086585814
0%,1688086586350
0%,1688086586888
0%,1688086587427
0%,1688086587967
0%,1688086588506
0%,1688086589047
0%,1688086589587
0%,1688086590125
0%,1688086590671
0%,1688086591209
0%,1688086591748
0%,1688086592285
0%,1688086592823
0%,1688086593363
3%,1688086593966
3%,1688086594504
0%,1688086595042
0%,1688086595578
0%,1688086596115
0%,1688086596653
0%,1688086597190
0%,1688086597726
0%,1688086598263
0%,1688086598801
0%,1688086599338
0%,1688086599874
0%,1688086600412
0%,1688086600951
0%,1688086601491
0%,1688086602033
0%,1688086602573
0%,1688086603111
0%,1688086603650
0%,1688086604187
0%,1688086604726
0%,1688086605264
0%,1688086605801
0%,1688086606339
0%,1688086606877
0%,1688086607415
0%,1688086607954
0%,1688086608491
0%,1688086609029
0%,1688086609567
0%,1688086610104
0%,1688086610643
0%,1688086611181
0%,1688086611719
0%,1688086612257
0%,1688086612794
0%,1688086613333
0%,1688086613870
0%,1688086614408
0%,1688086614946
0%,1688086615483
0%,1688086616021
0%,1688086616559
0%,1688086617097
0%,1688086617634
0%,1688086618172
0%,1688086618711
0%,1688086619249
0%,1688086619786
0%,1688086620325
0%,1688086620863
0%,1688086621401
0%,1688086621939
0%,1688086622482
0%,1688086623020
0%,1688086623559
0%,1688086624096
0%,1688086624635
0%,1688086625173
0%,1688086625711
0%,1688086626249
0%,1688086626787
0%,1688086627326
0%,1688086627864
0%,1688086628402
0%,1688086628941
0%,1688086629480
0%,1688086630018
0%,1688086630554
0%,1688086631092
0%,1688086631630
0%,1688086632168
0%,1688086632706
0%,1688086633245
0%,1688086633784
0%,1688086634322
0%,1688086634861
0%,1688086635400
0%,1688086635939
0%,1688086636478
0%,1688086637015
0%,1688086637554
0%,1688086638092
0%,1688086638631
0%,1688086639168
0%,1688086639706
0%,1688086640246
0%,1688086640783
0%,1688086641322
0%,1688086641860
0%,1688086642398
0%,1688086642935
0%,1688086643472
0%,1688086644010
0%,1688086644547
1%,1688086645086
1%,1688086645621
0%,1688086646158
0%,1688086646697
3%,1688086647235
3%,1688086647774
2%,1688086648309
2%,1688086648845
62%,1688086649382
62%,1688086649921
100%,1688086650458
100%,1688086650996
100%,1688086651535
100%,1688086652073
100%,1688086652607
100%,1688086653142
100%,1688086653677
100%,1688086654210
100%,1688086654747
100%,1688086655285
100%,1688086655826
100%,1688086656364
100%,1688086656904
100%,1688086657441
100%,1688086657979
100%,1688086658518
100%,1688086659057
100%,1688086659594
100%,1688086660130
100%,1688086660671
100%,1688086661209
100%,1688086661747
100%,1688086662285
100%,1688086662824
100%,1688086663363
100%,1688086663902
100%,1688086664434
100%,1688086664969
100%,1688086665502
100%,1688086666036
100%,1688086666575
100%,1688086667108
100%,1688086667642
100%,1688086668175
100%,1688086668710
100%,1688086669247
100%,1688086669784
99%,1688086670321
99%,1688086670851
100%,1688086671385
100%,1688086671915
100%,1688086672450
100%,1688086672988
100%,1688086673522
100%,1688086674061
99%,1688086674594
99%,1688086675130
100%,1688086675671
100%,1688086676204
100%,1688086676738
100%,1688086677272
100%,1688086677809
100%,1688086678347
100%,1688086678886
100%,1688086679423
100%,1688086679961
100%,1688086680498
100%,1688086681036
100%,1688086681569
100%,1688086682107
