0%,1696987168867
0%,1696987168867
0%,1696987169686
0%,1696987169686
0%,1696987170445
0%,1696987170445
0%,1696987171180
0%,1696987171180
0%,1696987171928
0%,1696987171928
0%,1696987172672
0%,1696987172672
0%,1696987173418
0%,1696987173418
0%,1696987174156
0%,1696987174156
0%,1696987174888
0%,1696987174888
0%,1696987175628
0%,1696987175628
0%,1696987176370
0%,1696987176370
0%,1696987177106
0%,1696987177106
0%,1696987177844
0%,1696987177844
0%,1696987178576
0%,1696987178576
0%,1696987179319
0%,1696987179319
0%,1696987180059
0%,1696987180059
0%,1696987180797
0%,1696987180797
0%,1696987181537
0%,1696987181537
0%,1696987182275
0%,1696987182275
0%,1696987183010
0%,1696987183010
0%,1696987183744
0%,1696987183744
0%,1696987184481
0%,1696987184481
0%,1696987185236
0%,1696987185236
0%,1696987185972
0%,1696987185972
0%,1696987186712
0%,1696987186712
0%,1696987187449
0%,1696987187449
0%,1696987188187
0%,1696987188187
0%,1696987188927
0%,1696987188927
0%,1696987189680
0%,1696987189680
0%,1696987190418
0%,1696987190418
0%,1696987191156
0%,1696987191156
0%,1696987191894
0%,1696987191894
0%,1696987192627
0%,1696987192627
0%,1696987193368
0%,1696987193368
0%,1696987194109
0%,1696987194109
0%,1696987194848
0%,1696987194848
0%,1696987195587
0%,1696987195587
0%,1696987196328
0%,1696987196328
0%,1696987197066
0%,1696987197066
0%,1696987197807
0%,1696987197807
0%,1696987198540
0%,1696987198540
0%,1696987199278
0%,1696987199278
0%,1696987200017
0%,1696987200017
0%,1696987200751
0%,1696987200751
0%,1696987201491
0%,1696987201491
0%,1696987202228
0%,1696987202228
0%,1696987202964
0%,1696987202964
0%,1696987203705
0%,1696987203705
0%,1696987204442
0%,1696987204442
1%,1696987205213
0%,1696987205213
0%,1696987205983
0%,1696987205983
0%,1696987206743
0%,1696987206743
1%,1696987207505
0%,1696987207505
3%,1696987208266
0%,1696987208266
2%,1696987209030
0%,1696987209030
0%,1696987209795
0%,1696987209795
1%,1696987210562
0%,1696987210562
1%,1696987211321
0%,1696987211321
1%,1696987212064
0%,1696987212064
1%,1696987212832
0%,1696987212832
0%,1696987213602
0%,1696987213602
0%,1696987214359
0%,1696987214359
0%,1696987215122
0%,1696987215122
1%,1696987215884
0%,1696987215884
0%,1696987216647
0%,1696987216647
0%,1696987217418
0%,1696987217418
0%,1696987218180
0%,1696987218180
0%,1696987218958
0%,1696987218958
0%,1696987219710
0%,1696987219710
0%,1696987220449
0%,1696987220449
0%,1696987221194
0%,1696987221194
0%,1696987221934
0%,1696987221934
0%,1696987222673
0%,1696987222673
0%,1696987223420
0%,1696987223420
0%,1696987224168
0%,1696987224168
0%,1696987224908
0%,1696987224908
0%,1696987225648
0%,1696987225648
0%,1696987226388
0%,1696987226388
0%,1696987227128
0%,1696987227128
0%,1696987227868
0%,1696987227868
0%,1696987228614
0%,1696987228614
0%,1696987229354
0%,1696987229354
0%,1696987230096
0%,1696987230096
0%,1696987230840
0%,1696987230840
0%,1696987231595
0%,1696987231595
0%,1696987232335
0%,1696987232335
0%,1696987233078
0%,1696987233078
0%,1696987233826
0%,1696987233826
0%,1696987234553
0%,1696987234553
0%,1696987235290
0%,1696987235290
0%,1696987236030
0%,1696987236030
0%,1696987236767
0%,1696987236767
0%,1696987237506
0%,1696987237506
0%,1696987238244
0%,1696987238244
0%,1696987238983
0%,1696987238983
0%,1696987239722
0%,1696987239722
0%,1696987240464
0%,1696987240464
0%,1696987241196
0%,1696987241196
0%,1696987241933
0%,1696987241933
0%,1696987242667
0%,1696987242667
0%,1696987243406
0%,1696987243406
0%,1696987244139
0%,1696987244139
0%,1696987244875
0%,1696987244875
0%,1696987245618
0%,1696987245618
0%,1696987246354
0%,1696987246354
0%,1696987247090
0%,1696987247090
0%,1696987247826
0%,1696987247826
0%,1696987248566
0%,1696987248566
0%,1696987249301
0%,1696987249301
0%,1696987250035
0%,1696987250035
0%,1696987250773
0%,1696987250773
0%,1696987251508
0%,1696987251508
0%,1696987252241
0%,1696987252241
0%,1696987252974
0%,1696987252974
0%,1696987253716
0%,1696987253716
0%,1696987254457
0%,1696987254457
0%,1696987255194
0%,1696987255194
0%,1696987255927
0%,1696987255927
0%,1696987256662
0%,1696987256662
0%,1696987257397
0%,1696987257397
0%,1696987258134
0%,1696987258134
0%,1696987258873
0%,1696987258873
0%,1696987259608
0%,1696987259608
12%,1696987260353
0%,1696987260353
98%,1696987261196
0%,1696987261196
98%,1696987262138
0%,1696987262138
99%,1696987263085
0%,1696987263085
99%,1696987264049
0%,1696987264049
99%,1696987264999
0%,1696987264999
99%,1696987265975
0%,1696987265975
99%,1696987266953
0%,1696987266953
99%,1696987267911
0%,1696987267911
98%,1696987268876
0%,1696987268876
99%,1696987269877
0%,1696987269877
99%,1696987270830
0%,1696987270830
99%,1696987271779
0%,1696987271779
99%,1696987272768
0%,1696987272768
98%,1696987273724
0%,1696987273724
99%,1696987274693
0%,1696987274693
99%,1696987275653
0%,1696987275653
99%,1696987276611
0%,1696987276611
99%,1696987277575
0%,1696987277575
99%,1696987278534
0%,1696987278534
99%,1696987279496
0%,1696987279496
99%,1696987280452
0%,1696987280452
99%,1696987281394
0%,1696987281394
99%,1696987282365
0%,1696987282365
99%,1696987283320
0%,1696987283320
99%,1696987284270
0%,1696987284270
99%,1696987285221
0%,1696987285221
98%,1696987286181
0%,1696987286181
99%,1696987287147
0%,1696987287147
99%,1696987288122
0%,1696987288122
99%,1696987289083
0%,1696987289083
99%,1696987290045
0%,1696987290045
99%,1696987291021
0%,1696987291021
99%,1696987291978
0%,1696987291978
99%,1696987292938
0%,1696987292938
99%,1696987293895
0%,1696987293895
99%,1696987294852
0%,1696987294852
99%,1696987295811
0%,1696987295811
99%,1696987296782
0%,1696987296782
99%,1696987297734
0%,1696987297734
0%,1696987298694
0%,1696987298694
