0%,1688029606347
0%,1688029606890
0%,1688029607448
0%,1688029607986
0%,1688029608520
0%,1688029609055
0%,1688029609593
0%,1688029610131
0%,1688029610669
0%,1688029611206
0%,1688029611744
0%,1688029612282
0%,1688029612820
0%,1688029613358
0%,1688029613897
0%,1688029614432
0%,1688029614970
0%,1688029615510
0%,1688029616046
0%,1688029616581
0%,1688029617122
0%,1688029617664
0%,1688029618201
0%,1688029618735
0%,1688029619274
0%,1688029619812
0%,1688029620349
0%,1688029620887
0%,1688029621426
0%,1688029621964
0%,1688029622502
0%,1688029623039
0%,1688029623583
0%,1688029624120
0%,1688029624657
0%,1688029625194
0%,1688029625727
0%,1688029626261
0%,1688029626794
0%,1688029627328
0%,1688029627862
0%,1688029628397
0%,1688029628934
0%,1688029629468
0%,1688029630002
0%,1688029630536
0%,1688029631072
0%,1688029631606
0%,1688029632145
0%,1688029632687
0%,1688029633227
0%,1688029633776
0%,1688029634314
0%,1688029634852
0%,1688029635389
0%,1688029635926
0%,1688029636465
0%,1688029637003
0%,1688029637541
0%,1688029638080
0%,1688029638619
0%,1688029639157
0%,1688029639694
0%,1688029640234
0%,1688029640773
0%,1688029641311
0%,1688029641849
0%,1688029642386
0%,1688029642924
0%,1688029643464
0%,1688029644002
0%,1688029644540
0%,1688029645081
0%,1688029645619
2%,1688029646157
2%,1688029646693
5%,1688029647231
5%,1688029647769
1%,1688029648305
1%,1688029648848
0%,1688029649384
0%,1688029649922
0%,1688029650458
0%,1688029650995
0%,1688029651532
0%,1688029652067
0%,1688029652604
0%,1688029653141
0%,1688029653678
0%,1688029654217
0%,1688029654756
0%,1688029655292
0%,1688029655829
0%,1688029656366
0%,1688029656904
0%,1688029657440
0%,1688029657977
0%,1688029658514
0%,1688029659052
0%,1688029659590
0%,1688029660127
0%,1688029660663
0%,1688029661201
0%,1688029661739
0%,1688029662275
0%,1688029662813
0%,1688029663351
0%,1688029663888
0%,1688029664425
0%,1688029664963
0%,1688029665501
0%,1688029666039
0%,1688029666576
0%,1688029667114
0%,1688029667653
0%,1688029668192
0%,1688029668753
0%,1688029669292
0%,1688029669830
0%,1688029670371
0%,1688029670908
0%,1688029671446
0%,1688029671983
0%,1688029672521
0%,1688029673060
0%,1688029673603
0%,1688029674141
0%,1688029674679
0%,1688029675217
0%,1688029675755
0%,1688029676294
0%,1688029676831
0%,1688029677368
0%,1688029677908
0%,1688029678447
0%,1688029678985
0%,1688029679525
0%,1688029680064
0%,1688029680603
0%,1688029681142
0%,1688029681680
0%,1688029682218
0%,1688029682756
0%,1688029683294
0%,1688029683832
0%,1688029684370
0%,1688029684907
0%,1688029685446
0%,1688029685986
0%,1688029686524
0%,1688029687062
0%,1688029687600
0%,1688029688138
0%,1688029688676
0%,1688029689215
0%,1688029689754
0%,1688029690293
0%,1688029690831
0%,1688029691370
0%,1688029691908
0%,1688029692447
0%,1688029692985
0%,1688029693524
0%,1688029694062
0%,1688029694600
0%,1688029695138
0%,1688029695680
0%,1688029696230
0%,1688029696768
0%,1688029697306
0%,1688029697841
0%,1688029698380
0%,1688029698918
0%,1688029699456
0%,1688029699994
0%,1688029700532
0%,1688029701070
0%,1688029701608
0%,1688029702145
0%,1688029702685
21%,1688029703223
21%,1688029703762
98%,1688029704304
98%,1688029704843
98%,1688029705384
98%,1688029705932
98%,1688029706470
98%,1688029707004
99%,1688029707539
99%,1688029708075
98%,1688029708613
98%,1688029709150
98%,1688029709685
98%,1688029710218
98%,1688029710758
98%,1688029711297
98%,1688029711833
98%,1688029712373
98%,1688029712911
98%,1688029713451
98%,1688029713987
98%,1688029714521
98%,1688029715059
98%,1688029715599
98%,1688029716133
98%,1688029716671
98%,1688029717209
98%,1688029717748
42%,1688029718288
