0%,1688363766348
0%,1688363766906
0%,1688363767456
0%,1688363768011
0%,1688363768534
0%,1688363769071
0%,1688363769607
0%,1688363770146
0%,1688363770682
0%,1688363771220
0%,1688363771760
0%,1688363772300
0%,1688363772840
0%,1688363773379
0%,1688363773919
0%,1688363774459
0%,1688363774998
0%,1688363775538
0%,1688363776078
0%,1688363776617
0%,1688363777157
0%,1688363777696
0%,1688363778236
0%,1688363778776
0%,1688363779316
0%,1688363779855
0%,1688363780395
0%,1688363780935
0%,1688363781474
0%,1688363782014
0%,1688363782553
0%,1688363783093
0%,1688363783632
0%,1688363784172
0%,1688363784711
0%,1688363785251
0%,1688363785790
0%,1688363786330
0%,1688363786871
0%,1688363787412
0%,1688363787951
0%,1688363788490
0%,1688363789030
0%,1688363789570
0%,1688363790109
0%,1688363790648
0%,1688363791189
0%,1688363791728
0%,1688363792269
0%,1688363792810
0%,1688363793347
0%,1688363793889
0%,1688363794426
0%,1688363794960
0%,1688363795496
0%,1688363796036
0%,1688363796576
0%,1688363797115
0%,1688363797658
0%,1688363798196
0%,1688363798736
0%,1688363799277
0%,1688363799814
0%,1688363800350
0%,1688363800889
0%,1688363801425
0%,1688363801965
0%,1688363802497
0%,1688363803037
0%,1688363803576
0%,1688363804113
0%,1688363804653
0%,1688363805192
0%,1688363805731
0%,1688363806270
0%,1688363806809
0%,1688363807349
0%,1688363807888
0%,1688363808427
0%,1688363808967
0%,1688363809506
0%,1688363810045
0%,1688363810583
0%,1688363811120
0%,1688363811659
0%,1688363812198
0%,1688363812737
0%,1688363813276
0%,1688363813815
0%,1688363814354
0%,1688363814893
0%,1688363815432
0%,1688363815970
0%,1688363816508
0%,1688363817048
0%,1688363817588
0%,1688363818127
0%,1688363818667
0%,1688363819206
0%,1688363819745
0%,1688363820284
0%,1688363820822
0%,1688363821360
0%,1688363821900
0%,1688363822439
0%,1688363822978
0%,1688363823516
0%,1688363824056
0%,1688363824595
0%,1688363825134
0%,1688363825673
0%,1688363826210
0%,1688363826747
0%,1688363827284
0%,1688363827820
0%,1688363828359
0%,1688363828903
0%,1688363829445
0%,1688363829987
0%,1688363830536
0%,1688363831077
0%,1688363831616
0%,1688363832153
0%,1688363832690
0%,1688363833228
0%,1688363833769
0%,1688363834308
0%,1688363834844
0%,1688363835385
0%,1688363835923
0%,1688363836462
0%,1688363837000
0%,1688363837539
0%,1688363838076
0%,1688363838614
0%,1688363839152
0%,1688363839691
0%,1688363840229
0%,1688363840768
0%,1688363841307
0%,1688363841847
0%,1688363842386
0%,1688363842924
0%,1688363843462
0%,1688363844001
0%,1688363844540
0%,1688363845079
0%,1688363845618
0%,1688363846156
0%,1688363846694
0%,1688363847233
0%,1688363847772
0%,1688363848310
0%,1688363848849
0%,1688363849387
0%,1688363849926
0%,1688363850464
0%,1688363851002
0%,1688363851541
0%,1688363852080
0%,1688363852618
0%,1688363853157
0%,1688363853695
0%,1688363854234
0%,1688363854772
0%,1688363855311
0%,1688363855849
0%,1688363856388
0%,1688363856926
0%,1688363857464
0%,1688363858003
0%,1688363858540
0%,1688363859078
0%,1688363859616
0%,1688363860154
0%,1688363860693
0%,1688363861232
0%,1688363861770
0%,1688363862308
0%,1688363862847
0%,1688363863386
0%,1688363863925
0%,1688363864464
0%,1688363865002
0%,1688363865541
0%,1688363866078
0%,1688363866632
5%,1688363867169
5%,1688363867710
4%,1688363868249
4%,1688363868788
0%,1688363869325
0%,1688363869862
0%,1688363870399
0%,1688363870938
0%,1688363871474
0%,1688363872012
0%,1688363872551
0%,1688363873094
0%,1688363873632
0%,1688363874171
0%,1688363874711
0%,1688363875249
0%,1688363875786
0%,1688363876324
0%,1688363876862
0%,1688363877402
0%,1688363877941
0%,1688363878479
0%,1688363879018
0%,1688363879620
3%,1688363880156
3%,1688363880693
0%,1688363881231
0%,1688363881767
0%,1688363882304
0%,1688363882842
0%,1688363883380
0%,1688363883916
0%,1688363884453
0%,1688363884994
0%,1688363885532
0%,1688363886069
0%,1688363886607
0%,1688363887145
0%,1688363887684
0%,1688363888222
0%,1688363888760
0%,1688363889298
0%,1688363889834
0%,1688363890372
0%,1688363890910
0%,1688363891449
0%,1688363891987
0%,1688363892525
0%,1688363893063
0%,1688363893600
0%,1688363894138
0%,1688363894676
0%,1688363895213
0%,1688363895751
0%,1688363896290
0%,1688363896828
0%,1688363897365
0%,1688363897903
0%,1688363898441
0%,1688363898979
0%,1688363899517
0%,1688363900054
0%,1688363900592
0%,1688363901130
0%,1688363901667
0%,1688363902205
0%,1688363902742
0%,1688363903280
0%,1688363903820
0%,1688363904358
0%,1688363904896
0%,1688363905434
0%,1688363905972
0%,1688363906510
0%,1688363907048
0%,1688363907586
0%,1688363908124
0%,1688363908662
0%,1688363909200
0%,1688363909740
0%,1688363910278
0%,1688363910816
0%,1688363911354
0%,1688363911892
0%,1688363912431
0%,1688363912969
0%,1688363913507
0%,1688363914045
0%,1688363914583
0%,1688363915121
0%,1688363915661
0%,1688363916199
0%,1688363916736
0%,1688363917274
0%,1688363917812
0%,1688363918350
0%,1688363918888
0%,1688363919426
0%,1688363919964
0%,1688363920502
0%,1688363921039
0%,1688363921579
0%,1688363922117
0%,1688363922655
0%,1688363923193
0%,1688363923731
0%,1688363924269
0%,1688363924809
0%,1688363925347
0%,1688363925885
0%,1688363926422
0%,1688363926960
0%,1688363927499
0%,1688363928037
0%,1688363928575
0%,1688363929113
0%,1688363929651
0%,1688363930189
0%,1688363930726
1%,1688363931261
1%,1688363931793
0%,1688363932326
0%,1688363932894
0%,1688363933490
0%,1688363934106
0%,1688363934664
0%,1688363935201
0%,1688363935731
0%,1688363936263
0%,1688363936830
0%,1688363937422
0%,1688363937990
0%,1688363938523
0%,1688363939061
0%,1688363939630
0%,1688363940174
0%,1688363940745
0%,1688363941295
0%,1688363941825
0%,1688363942390
0%,1688363942950
0%,1688363943550
0%,1688363944109
0%,1688363944689
0%,1688363945223
0%,1688363945751
0%,1688363946314
0%,1688363946882
0%,1688363947442
0%,1688363947973
0%,1688363948508
0%,1688363949074
0%,1688363949646
0%,1688363950243
0%,1688363950825
0%,1688363951358
0%,1688363951918
0%,1688363952478
0%,1688363953042
0%,1688363953579
0%,1688363954115
0%,1688363954649
0%,1688363955204
0%,1688363955802
0%,1688363956346
0%,1688363956880
0%,1688363957413
0%,1688363957974
0%,1688363958574
0%,1688363959158
0%,1688363959710
0%,1688363960246
0%,1688363960783
0%,1688363961342
0%,1688363961942
0%,1688363962470
0%,1688363963005
0%,1688363963536
0%,1688363964102
0%,1688363964654
0%,1688363965191
0%,1688363965725
0%,1688363966258
0%,1688363966838
0%,1688363967414
0%,1688363967990
0%,1688363968527
0%,1688363969061
0%,1688363969597
0%,1688363970154
0%,1688363970755
0%,1688363971338
0%,1688363971917
0%,1688363972451
0%,1688363972987
0%,1688363973540
0%,1688363974090
0%,1688363974686
0%,1688363975234
0%,1688363975765
0%,1688363976298
0%,1688363976858
0%,1688363977458
0%,1688363978026
0%,1688363978559
0%,1688363979094
0%,1688363979662
0%,1688363980258
0%,1688363980854
0%,1688363981408
0%,1688363981943
0%,1688363982476
0%,1688363983046
0%,1688363983650
0%,1688363984202
0%,1688363984737
0%,1688363985273
0%,1688363985838
0%,1688363986402
0%,1688363986998
0%,1688363987590
0%,1688363988154
0%,1688363988688
0%,1688363989223
0%,1688363989794
0%,1688363990406
0%,1688363990958
0%,1688363991491
0%,1688363992022
0%,1688363992590
0%,1688363993178
0%,1688363993752
0%,1688363994285
0%,1688363994822
0%,1688363995382
0%,1688363995978
0%,1688363996541
0%,1688363997076
0%,1688363997612
0%,1688363998182
0%,1688363998766
0%,1688363999347
0%,1688363999916
0%,1688364000449
0%,1688364000982
0%,1688364001546
0%,1688364002126
0%,1688364002697
0%,1688364003244
0%,1688364003777
